"population_id","year","abundance","Trend","geometry"
124303,2014,"5","Increasing",c(153.3374921, -27.20516781)
124303,2015,"0","Increasing",c(153.3374921, -27.20516781)
124303,2016,"5","Increasing",c(153.3374921, -27.20516781)
124303,2017,"2","Increasing",c(153.3374921, -27.20516781)
124303,2018,"1","Increasing",c(153.3374921, -27.20516781)
124303,2019,"0","Increasing",c(153.3374921, -27.20516781)
124303,2020,"0","Increasing",c(153.3374921, -27.20516781)
124387,2004,"1","Increasing",c(152.8141, -25.10118)
124387,2005,"1","Increasing",c(152.8141, -25.10118)
124387,2006,"0","Increasing",c(152.8141, -25.10118)
124387,2007,"1","Increasing",c(152.8141, -25.10118)
124387,2008,"1","Increasing",c(152.8141, -25.10118)
124387,2009,"1","Increasing",c(152.8141, -25.10118)
124387,2010,"1","Increasing",c(152.8141, -25.10118)
124387,2011,"2","Increasing",c(152.8141, -25.10118)
124387,2012,"1","Increasing",c(152.8141, -25.10118)
124387,2013,"0","Increasing",c(152.8141, -25.10118)
124387,2014,"2","Increasing",c(152.8141, -25.10118)
124387,2015,"1","Increasing",c(152.8141, -25.10118)
124387,2016,"0","Increasing",c(152.8141, -25.10118)
124387,2017,"2","Increasing",c(152.8141, -25.10118)
124387,2018,"2","Increasing",c(152.8141, -25.10118)
124387,2019,"2","Increasing",c(152.8141, -25.10118)
124387,2020,"6","Increasing",c(152.8141, -25.10118)
124399,2002,"53","Decreasing",c(152.8141, -25.10118)
124399,2003,"37","Decreasing",c(152.8141, -25.10118)
124399,2004,"6","Decreasing",c(152.8141, -25.10118)
124399,2005,"75","Decreasing",c(152.8141, -25.10118)
124399,2006,"0","Decreasing",c(152.8141, -25.10118)
124399,2007,"4","Decreasing",c(152.8141, -25.10118)
124399,2008,"7","Decreasing",c(152.8141, -25.10118)
124399,2009,"2","Decreasing",c(152.8141, -25.10118)
124399,2010,"2","Decreasing",c(152.8141, -25.10118)
124399,2011,"6","Decreasing",c(152.8141, -25.10118)
124399,2012,"0","Decreasing",c(152.8141, -25.10118)
124399,2013,"55","Decreasing",c(152.8141, -25.10118)
124399,2014,"141","Decreasing",c(152.8141, -25.10118)
124399,2015,"5","Decreasing",c(152.8141, -25.10118)
124399,2016,"57","Decreasing",c(152.8141, -25.10118)
124399,2017,"1","Decreasing",c(152.8141, -25.10118)
124399,2018,"5","Decreasing",c(152.8141, -25.10118)
124399,2019,"8","Decreasing",c(152.8141, -25.10118)
124399,2020,"8","Decreasing",c(152.8141, -25.10118)
124532,2005,"26","Decreasing",c(150.5462456, -22.67300879)
124532,2006,"22","Decreasing",c(150.5462456, -22.67300879)
124532,2007,"14","Decreasing",c(150.5462456, -22.67300879)
124532,2008,"10","Decreasing",c(150.5462456, -22.67300879)
124532,2009,"0","Decreasing",c(150.5462456, -22.67300879)
124532,2010,"0","Decreasing",c(150.5462456, -22.67300879)
124532,2011,"0","Decreasing",c(150.5462456, -22.67300879)
124532,2012,"4","Decreasing",c(150.5462456, -22.67300879)
124532,2013,"2","Decreasing",c(150.5462456, -22.67300879)
124532,2014,"0","Decreasing",c(150.5462456, -22.67300879)
124532,2015,"0","Decreasing",c(150.5462456, -22.67300879)
124532,2016,"0","Decreasing",c(150.5462456, -22.67300879)
124532,2017,"0","Decreasing",c(150.5462456, -22.67300879)
124532,2018,"0","Decreasing",c(150.5462456, -22.67300879)
124532,2019,"0","Decreasing",c(150.5462456, -22.67300879)
124532,2020,"0","Decreasing",c(150.5462456, -22.67300879)
124632,2007,"0","Fluctuating",c(153.3375, -27.20517)
124632,2008,"0","Fluctuating",c(153.3375, -27.20517)
124632,2009,"0","Fluctuating",c(153.3375, -27.20517)
124632,2010,"0","Fluctuating",c(153.3375, -27.20517)
124632,2011,"0","Fluctuating",c(153.3375, -27.20517)
124632,2012,"0","Fluctuating",c(153.3375, -27.20517)
124632,2013,"0","Fluctuating",c(153.3375, -27.20517)
124632,2014,"0","Fluctuating",c(153.3375, -27.20517)
124632,2015,"0","Fluctuating",c(153.3375, -27.20517)
124632,2016,"0","Fluctuating",c(153.3375, -27.20517)
124632,2017,"0","Fluctuating",c(153.3375, -27.20517)
124632,2018,"0","Fluctuating",c(153.3375, -27.20517)
124632,2019,"0","Fluctuating",c(153.3375, -27.20517)
124632,2020,"0","Fluctuating",c(153.3375, -27.20517)
124802,2009,"7","Decreasing",c(152.8141377, -25.10118443)
124802,2010,"7","Decreasing",c(152.8141377, -25.10118443)
124802,2011,"10","Decreasing",c(152.8141377, -25.10118443)
124802,2012,"15","Decreasing",c(152.8141377, -25.10118443)
124802,2013,"1","Decreasing",c(152.8141377, -25.10118443)
124802,2014,"6","Decreasing",c(152.8141377, -25.10118443)
124802,2015,"5","Decreasing",c(152.8141377, -25.10118443)
124802,2016,"7","Decreasing",c(152.8141377, -25.10118443)
124802,2017,"9","Decreasing",c(152.8141377, -25.10118443)
124802,2018,"5","Decreasing",c(152.8141377, -25.10118443)
124802,2019,"16","Decreasing",c(152.8141377, -25.10118443)
124802,2020,"6","Decreasing",c(152.8141377, -25.10118443)
124877,2000,"0","Fluctuating",c(152.8141, -25.10118)
124877,2001,"0","Fluctuating",c(152.8141, -25.10118)
124877,2002,"0","Fluctuating",c(152.8141, -25.10118)
124877,2003,"0","Fluctuating",c(152.8141, -25.10118)
124877,2004,"0","Fluctuating",c(152.8141, -25.10118)
124877,2005,"0","Fluctuating",c(152.8141, -25.10118)
124877,2006,"1","Fluctuating",c(152.8141, -25.10118)
124877,2007,"0","Fluctuating",c(152.8141, -25.10118)
124877,2008,"0","Fluctuating",c(152.8141, -25.10118)
124877,2009,"0","Fluctuating",c(152.8141, -25.10118)
124877,2010,"0","Fluctuating",c(152.8141, -25.10118)
124877,2011,"0","Fluctuating",c(152.8141, -25.10118)
124877,2012,"0","Fluctuating",c(152.8141, -25.10118)
124877,2013,"0","Fluctuating",c(152.8141, -25.10118)
124877,2014,"0","Fluctuating",c(152.8141, -25.10118)
124877,2015,"0","Fluctuating",c(152.8141, -25.10118)
124877,2016,"0","Fluctuating",c(152.8141, -25.10118)
124877,2017,"0","Fluctuating",c(152.8141, -25.10118)
124877,2018,"0","Fluctuating",c(152.8141, -25.10118)
124877,2019,"0","Fluctuating",c(152.8141, -25.10118)
124877,2020,"0","Fluctuating",c(152.8141, -25.10118)
125026,1997,"0","Fluctuating",c(153.3375, -27.20517)
125026,1998,"0","Fluctuating",c(153.3375, -27.20517)
125026,1999,"0","Fluctuating",c(153.3375, -27.20517)
125026,2000,"0","Fluctuating",c(153.3375, -27.20517)
125026,2001,"1","Fluctuating",c(153.3375, -27.20517)
125026,2002,"2","Fluctuating",c(153.3375, -27.20517)
125026,2003,"2","Fluctuating",c(153.3375, -27.20517)
125026,2004,"0","Fluctuating",c(153.3375, -27.20517)
125026,2005,"0","Fluctuating",c(153.3375, -27.20517)
125026,2006,"0","Fluctuating",c(153.3375, -27.20517)
125026,2007,"0","Fluctuating",c(153.3375, -27.20517)
125026,2008,"0","Fluctuating",c(153.3375, -27.20517)
125026,2009,"1","Fluctuating",c(153.3375, -27.20517)
125026,2010,"0","Fluctuating",c(153.3375, -27.20517)
125026,2011,"0","Fluctuating",c(153.3375, -27.20517)
125026,2012,"0","Fluctuating",c(153.3375, -27.20517)
125026,2013,"0","Fluctuating",c(153.3375, -27.20517)
125026,2014,"0","Fluctuating",c(153.3375, -27.20517)
125026,2015,"0","Fluctuating",c(153.3375, -27.20517)
125026,2016,"0","Fluctuating",c(153.3375, -27.20517)
125026,2017,"0","Fluctuating",c(153.3375, -27.20517)
125026,2018,"0","Fluctuating",c(153.3375, -27.20517)
125026,2019,"0","Fluctuating",c(153.3375, -27.20517)
125026,2020,"0","Fluctuating",c(153.3375, -27.20517)
125048,2003,"5","Decreasing",c(149.3839008, -21.09202705)
125048,2004,"0","Decreasing",c(149.3839008, -21.09202705)
125048,2005,"1","Decreasing",c(149.3839008, -21.09202705)
125048,2006,"7","Decreasing",c(149.3839008, -21.09202705)
125048,2007,"2","Decreasing",c(149.3839008, -21.09202705)
125048,2008,"4","Decreasing",c(149.3839008, -21.09202705)
125048,2009,"18","Decreasing",c(149.3839008, -21.09202705)
125048,2010,"2","Decreasing",c(149.3839008, -21.09202705)
125048,2011,"1","Decreasing",c(149.3839008, -21.09202705)
125048,2012,"1","Decreasing",c(149.3839008, -21.09202705)
125048,2013,"2","Decreasing",c(149.3839008, -21.09202705)
125048,2014,"4","Decreasing",c(149.3839008, -21.09202705)
125048,2015,"0","Decreasing",c(149.3839008, -21.09202705)
125048,2016,"1","Decreasing",c(149.3839008, -21.09202705)
125048,2017,"0","Decreasing",c(149.3839008, -21.09202705)
125048,2018,"0","Decreasing",c(149.3839008, -21.09202705)
125061,2008,"87","Increasing",c(149.3839, -21.09203)
125061,2009,"44","Increasing",c(149.3839, -21.09203)
125061,2010,"2","Increasing",c(149.3839, -21.09203)
125061,2011,"10","Increasing",c(149.3839, -21.09203)
125061,2012,"17","Increasing",c(149.3839, -21.09203)
125061,2013,"100","Increasing",c(149.3839, -21.09203)
125061,2014,"31","Increasing",c(149.3839, -21.09203)
125061,2015,"148","Increasing",c(149.3839, -21.09203)
125061,2016,"79","Increasing",c(149.3839, -21.09203)
125061,2017,"114","Increasing",c(149.3839, -21.09203)
125061,2018,"112","Increasing",c(149.3839, -21.09203)
125061,2019,"52","Increasing",c(149.3839, -21.09203)
125061,2020,"109","Increasing",c(149.3839, -21.09203)
125064,2000,"0","Fluctuating",c(149.3839008, -21.09202705)
125064,2001,"0","Fluctuating",c(149.3839008, -21.09202705)
125064,2002,"0","Fluctuating",c(149.3839008, -21.09202705)
125064,2003,"1","Fluctuating",c(149.3839008, -21.09202705)
125064,2004,"0","Fluctuating",c(149.3839008, -21.09202705)
125064,2005,"0","Fluctuating",c(149.3839008, -21.09202705)
125064,2006,"0","Fluctuating",c(149.3839008, -21.09202705)
125064,2007,"0","Fluctuating",c(149.3839008, -21.09202705)
125064,2008,"0","Fluctuating",c(149.3839008, -21.09202705)
125064,2009,"0","Fluctuating",c(149.3839008, -21.09202705)
125064,2010,"0","Fluctuating",c(149.3839008, -21.09202705)
125260,1992,"0","Increasing",c(153.3374921, -27.20516781)
125260,1993,"0","Increasing",c(153.3374921, -27.20516781)
125260,1994,"0","Increasing",c(153.3374921, -27.20516781)
125260,1995,"0","Increasing",c(153.3374921, -27.20516781)
125260,1996,"0","Increasing",c(153.3374921, -27.20516781)
125260,1997,"0","Increasing",c(153.3374921, -27.20516781)
125260,1998,"0","Increasing",c(153.3374921, -27.20516781)
125260,1999,"0","Increasing",c(153.3374921, -27.20516781)
125260,2000,"0","Increasing",c(153.3374921, -27.20516781)
125260,2001,"0","Increasing",c(153.3374921, -27.20516781)
125260,2002,"0","Increasing",c(153.3374921, -27.20516781)
125260,2003,"0","Increasing",c(153.3374921, -27.20516781)
125260,2004,"10","Increasing",c(153.3374921, -27.20516781)
125260,2005,"12","Increasing",c(153.3374921, -27.20516781)
125260,2006,"11","Increasing",c(153.3374921, -27.20516781)
125260,2007,"12","Increasing",c(153.3374921, -27.20516781)
125260,2008,"7","Increasing",c(153.3374921, -27.20516781)
125260,2009,"10","Increasing",c(153.3374921, -27.20516781)
125260,2010,"13","Increasing",c(153.3374921, -27.20516781)
125260,2011,"1","Increasing",c(153.3374921, -27.20516781)
125260,2012,"8","Increasing",c(153.3374921, -27.20516781)
125260,2013,"13","Increasing",c(153.3374921, -27.20516781)
125260,2014,"10","Increasing",c(153.3374921, -27.20516781)
125260,2015,"9","Increasing",c(153.3374921, -27.20516781)
125260,2016,"1","Increasing",c(153.3374921, -27.20516781)
125260,2017,"7","Increasing",c(153.3374921, -27.20516781)
125260,2018,"1","Increasing",c(153.3374921, -27.20516781)
125260,2019,"1","Increasing",c(153.3374921, -27.20516781)
125260,2020,"0","Increasing",c(153.3374921, -27.20516781)
125675,2010,"37","Increasing",c(153.2593919, -29.24588835)
125675,2011,"22","Increasing",c(153.2593919, -29.24588835)
125675,2012,"38","Increasing",c(153.2593919, -29.24588835)
125675,2013,"130","Increasing",c(153.2593919, -29.24588835)
125675,2014,"34","Increasing",c(153.2593919, -29.24588835)
125675,2015,"58","Increasing",c(153.2593919, -29.24588835)
125675,2016,"97","Increasing",c(153.2593919, -29.24588835)
125675,2017,"41","Increasing",c(153.2593919, -29.24588835)
125675,2018,"25","Increasing",c(153.2593919, -29.24588835)
125675,2019,"12","Increasing",c(153.2593919, -29.24588835)
125675,2020,"22","Increasing",c(153.2593919, -29.24588835)
125957,1992,"500","Decreasing",c(153.3374921, -27.20516781)
125957,1993,"583","Decreasing",c(153.3374921, -27.20516781)
125957,1994,"550","Decreasing",c(153.3374921, -27.20516781)
125957,1995,"618","Decreasing",c(153.3374921, -27.20516781)
125957,1996,"760","Decreasing",c(153.3374921, -27.20516781)
125957,1997,"460","Decreasing",c(153.3374921, -27.20516781)
125957,1998,"583","Decreasing",c(153.3374921, -27.20516781)
125957,1999,"625","Decreasing",c(153.3374921, -27.20516781)
125957,2000,"167","Decreasing",c(153.3374921, -27.20516781)
125957,2001,"200","Decreasing",c(153.3374921, -27.20516781)
125957,2002,"167","Decreasing",c(153.3374921, -27.20516781)
125957,2003,"417","Decreasing",c(153.3374921, -27.20516781)
125957,2004,"433","Decreasing",c(153.3374921, -27.20516781)
125957,2005,"386","Decreasing",c(153.3374921, -27.20516781)
125957,2006,"333","Decreasing",c(153.3374921, -27.20516781)
125957,2007,"398","Decreasing",c(153.3374921, -27.20516781)
125957,2008,"85","Decreasing",c(153.3374921, -27.20516781)
125957,2009,"533","Decreasing",c(153.3374921, -27.20516781)
125957,2010,"623","Decreasing",c(153.3374921, -27.20516781)
125957,2011,"677","Decreasing",c(153.3374921, -27.20516781)
125957,2012,"525","Decreasing",c(153.3374921, -27.20516781)
125957,2013,"937","Decreasing",c(153.3374921, -27.20516781)
125957,2014,"483","Decreasing",c(153.3374921, -27.20516781)
125957,2015,"500","Decreasing",c(153.3374921, -27.20516781)
125957,2016,"458","Decreasing",c(153.3374921, -27.20516781)
125957,2017,"393","Decreasing",c(153.3374921, -27.20516781)
125957,2018,"483","Decreasing",c(153.3374921, -27.20516781)
125957,2019,"450","Decreasing",c(153.3374921, -27.20516781)
125957,2020,"417","Decreasing",c(153.3374921, -27.20516781)
126103,1992,"38","Decreasing",c(153.3374921, -27.20516781)
126103,1993,"33","Decreasing",c(153.3374921, -27.20516781)
126103,1994,"33","Decreasing",c(153.3374921, -27.20516781)
126103,1995,"74","Decreasing",c(153.3374921, -27.20516781)
126103,1996,"25","Decreasing",c(153.3374921, -27.20516781)
126103,1997,"18","Decreasing",c(153.3374921, -27.20516781)
126103,1998,"12","Decreasing",c(153.3374921, -27.20516781)
126103,1999,"6","Decreasing",c(153.3374921, -27.20516781)
126103,2000,"81","Decreasing",c(153.3374921, -27.20516781)
126103,2001,"54","Decreasing",c(153.3374921, -27.20516781)
126103,2002,"49","Decreasing",c(153.3374921, -27.20516781)
126103,2003,"38","Decreasing",c(153.3374921, -27.20516781)
126103,2004,"13","Decreasing",c(153.3374921, -27.20516781)
126103,2005,"4","Decreasing",c(153.3374921, -27.20516781)
126103,2006,"14","Decreasing",c(153.3374921, -27.20516781)
126103,2007,"14","Decreasing",c(153.3374921, -27.20516781)
126103,2008,"2","Decreasing",c(153.3374921, -27.20516781)
126103,2009,"39","Decreasing",c(153.3374921, -27.20516781)
126103,2010,"24","Decreasing",c(153.3374921, -27.20516781)
126103,2011,"30","Decreasing",c(153.3374921, -27.20516781)
126103,2012,"4","Decreasing",c(153.3374921, -27.20516781)
126103,2013,"14","Decreasing",c(153.3374921, -27.20516781)
126103,2014,"1","Decreasing",c(153.3374921, -27.20516781)
126103,2015,"10","Decreasing",c(153.3374921, -27.20516781)
126103,2016,"6","Decreasing",c(153.3374921, -27.20516781)
126103,2017,"9","Decreasing",c(153.3374921, -27.20516781)
126103,2018,"2","Decreasing",c(153.3374921, -27.20516781)
126103,2019,"2","Decreasing",c(153.3374921, -27.20516781)
126103,2020,"2","Decreasing",c(153.3374921, -27.20516781)
126174,2007,"3","Increasing",c(153.6112396, -28.41963259)
126174,2008,"3","Increasing",c(153.6112396, -28.41963259)
126174,2009,"7","Increasing",c(153.6112396, -28.41963259)
126174,2010,"9","Increasing",c(153.6112396, -28.41963259)
126174,2011,"6","Increasing",c(153.6112396, -28.41963259)
126174,2012,"13","Increasing",c(153.6112396, -28.41963259)
126174,2013,"8","Increasing",c(153.6112396, -28.41963259)
126174,2014,"8","Increasing",c(153.6112396, -28.41963259)
126174,2015,"6","Increasing",c(153.6112396, -28.41963259)
126174,2016,"14","Increasing",c(153.6112396, -28.41963259)
126174,2017,"2","Increasing",c(153.6112396, -28.41963259)
126174,2018,"4","Increasing",c(153.6112396, -28.41963259)
126174,2019,"8","Increasing",c(153.6112396, -28.41963259)
126174,2020,"8","Increasing",c(153.6112396, -28.41963259)
126236,2008,"64","Increasing",c(122.3163, -18.31115)
126236,2009,"262","Increasing",c(122.3163, -18.31115)
126236,2010,"92","Increasing",c(122.3163, -18.31115)
126236,2011,"67","Increasing",c(122.3163, -18.31115)
126236,2012,"90","Increasing",c(122.3163, -18.31115)
126236,2013,"218","Increasing",c(122.3163, -18.31115)
126236,2014,"580","Increasing",c(122.3163, -18.31115)
126236,2015,"52","Increasing",c(122.3163, -18.31115)
126236,2016,"143","Increasing",c(122.3163, -18.31115)
126236,2017,"148","Increasing",c(122.3163, -18.31115)
126236,2018,"58","Increasing",c(122.3163, -18.31115)
126238,2008,"1","Decreasing",c(122.3163, -18.31115)
126238,2009,"1","Decreasing",c(122.3163, -18.31115)
126238,2010,"52","Decreasing",c(122.3163, -18.31115)
126238,2011,"0","Decreasing",c(122.3163, -18.31115)
126238,2012,"0","Decreasing",c(122.3163, -18.31115)
126238,2013,"0","Decreasing",c(122.3163, -18.31115)
126238,2014,"1","Decreasing",c(122.3163, -18.31115)
126238,2015,"0","Decreasing",c(122.3163, -18.31115)
126238,2016,"1","Decreasing",c(122.3163, -18.31115)
126238,2017,"1","Decreasing",c(122.3163, -18.31115)
126238,2018,"0","Decreasing",c(122.3163, -18.31115)
126268,2009,"4","Fluctuating",c(122.3163, -18.31115)
126268,2010,"1","Fluctuating",c(122.3163, -18.31115)
126268,2011,"0","Fluctuating",c(122.3163, -18.31115)
126268,2012,"2","Fluctuating",c(122.3163, -18.31115)
126268,2013,"1","Fluctuating",c(122.3163, -18.31115)
126268,2014,"0","Fluctuating",c(122.3163, -18.31115)
126268,2015,"1","Fluctuating",c(122.3163, -18.31115)
126268,2016,"4","Fluctuating",c(122.3163, -18.31115)
126268,2017,"4","Fluctuating",c(122.3163, -18.31115)
126268,2018,"2","Fluctuating",c(122.3163, -18.31115)
126746,1981,"6","Fluctuating",c(146.2604, -38.38643)
126746,1982,"7","Fluctuating",c(146.2604, -38.38643)
126746,1983,"11","Fluctuating",c(146.2604, -38.38643)
126746,1984,"12","Fluctuating",c(146.2604, -38.38643)
126746,1985,"1","Fluctuating",c(146.2604, -38.38643)
126746,1986,"2","Fluctuating",c(146.2604, -38.38643)
126746,1987,"2","Fluctuating",c(146.2604, -38.38643)
126746,1988,"12","Fluctuating",c(146.2604, -38.38643)
126746,1989,"0","Fluctuating",c(146.2604, -38.38643)
126746,1990,"1","Fluctuating",c(146.2604, -38.38643)
126746,1991,"15","Fluctuating",c(146.2604, -38.38643)
126746,1992,"18","Fluctuating",c(146.2604, -38.38643)
126746,1993,"2","Fluctuating",c(146.2604, -38.38643)
126746,1994,"6","Fluctuating",c(146.2604, -38.38643)
126746,1995,"11","Fluctuating",c(146.2604, -38.38643)
